"","student_id","student_name","student_score","student_range","student_answer"
"1595","20191595","¬ã¶À³¯",0,"bottom","********************"
"1596","20191596","¿«Â×·O",75,"mean","DCDDEEDEACCDECDAACDB"
"1597","20191597","¬Õ«h¶À",12.5,"bottom","DCCBCCDAEDBACBABABDB"
"1598","20191598","³\«~¦¶",43.75,"rear","BCCDEEADABAACEEEBCDD"
"1599","20191599","¥¿®a¼©",25,"bottom","CACDBEAAAEEEBAEAAEDB"
"1600","20191600","¬xªL¬I",68.75,"mean","EACDEEDEABCAEDDADCDB"
"1601","20191601","¥­§Ê¤p",43.75,"rear","ACADEEAEABCCECBADADC"
"1602","20191602","Ú]«Å¬x",87.5,"front","BCCDEDDEABCDEECAACDB"
"1603","20191603","ªLªô¾G",25,"bottom","AACAEADADCCABEDCECDC"
"1604","20191604","­õëÞ¤å",87.5,"front","ECCDEEDEABCDEEDABCDB"
"1605","20191605","¥­§d®¦",43.75,"rear","BCBDCEBEEDCCEDDABCCB"
"1606","20191606","³s»öªL",75,"mean","BCCDEEDDBBCDDDDAACDB"
"1607","20191607","´­ªÃ³Ç",68.75,"mean","BCDDCECEABCDDEDBACDB"
"1608","20191608","®a¶À³s",23.75,"bottom","E*DDEBAEBB**DED*DCBE"
"1609","20191609","±MÞ±¬Õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1610","20191610","ªL¤¯ªé",25,"bottom","ECBABEACEBCBEEAEABBB"
"1611","20191611","©ý·ç®¶",81.25,"front","BCCDEBDEABCDEEBADCDB"
"1612","20191612","§õ»T¤¯",81.25,"front","BCCDEEDEABCDDEDCDCDB"
"1613","20191613","¬xªL¿«",68.75,"mean","BCDDEEBEAACDEBDAADDB"
"1614","20191614","§õ½÷©P",75,"mean","BCCDEDDEDBCDECDAADDB"
"1615","20191615","ªL¬Õ´¿",100,"top","BCCDEEDEABCDEEDAACDB"
"1616","20191616","´ï²»©¾",81.25,"front","BACDEEDAAECDEEDAACDB"
"1617","20191617","¿«§u¨^",75,"mean","EBADEEDEABCDEEDEACDB"
"1618","20191618","­õ­õ­õ",81.25,"front","BCCDEECEABCDEEDABCDC"
"1619","20191619","©y°¶Þ±",62.5,"mean","CCCDEDDBABCDEEDBABDD"
"1620","20191620","¨|ªl¶²",31.25,"bottom","CBCDEEEEAACBDADBAABD"
"1621","20191621","©uÂ²©É",56.25,"rear","BCCDBEACEBADDEDAACCB"
"1622","20191622","®}³ÇæX",100,"top","BCCDEEDEABCDEEDAACDB"
"1623","20191623","ÁÂ¹F§»",62.5,"mean","ECCDDEDEABCAEEDEADEB"
"1624","20191624","Â×ºa¶À",68.75,"mean","BCDDEEDBABCDEEDABCAE"
"1625","20191625","«HÄ¬³¯",87.5,"front","BCCDEEDACBCDEEDAACDB"
"1626","20191626","¿Î»Ê´¼",75,"mean","BCCDEBDEABADEEDADCEB"
"1627","20191627","¯q«H³\",100,"top","BCCDEEDEABCDEEDAACDB"
"1628","20191628","½²ÁÂ¬Õ",37.5,"rear","ACCBBEBEAEADEEBBACAC"
"1629","20191629","¬x©s¿§",100,"top","BCCDEEDEABCDEEDAACDB"
"1630","20191630","°¶ªL¬M",100,"top","BCCDEEDEABCDEEDAACDB"
"1631","20191631","ªY´¿¦w",56.25,"rear","BBCDEECEABCCEBAEACAB"
"1632","20191632","ªl­õªÃ",31.25,"bottom","BCEEBEABBDADEBECACDB"
"1633","20191633","¶²¾ÐªL",31.25,"bottom","EDDDEEDCEBEDEECDAEBE"
"1634","20191634","¿Ù¤å¦¶",62.5,"mean","ACADEEDEABBDEBCACCDB"
"1635","20191635","®]³¯³\",62.5,"mean","BEDDEEAEABCDBADAADDB"
"1636","20191636","¿Ä¬x­õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1637","20191637","íõÌÉ¶À",62.5,"mean","BCBEEEDEAECDEEDBBEDB"
"1638","20191638","¬M½±¾Ð",68.75,"mean","BCECEEDBACCDEDDAACDB"
"1639","20191639","¶vªÖÁÂ",87.5,"front","BCCAEEDEABCCEEDAACDB"
"1640","20191640","Ä³¤¯³°",47.5,"rear","BECD*E*EDBCBEDDC*EDB"
"1641","20191641","Ã¹¯³·ç",100,"top","BCCDEEDEABCDEEDAACDB"
"1642","20191642","§»´¿·ç",0,"bottom","********************"
"1643","20191643","ªL©v¯³",81.25,"front","BCCDEEDEACCDEEAACCDB"
"1644","20191644","³¯¾§¶À",0,"bottom","********************"
"1645","20191645","ºa¸s¬Ó",100,"top","BCCDEEDEABCDEEDAACDB"
"1646","20191646","«a§õ«H",68.75,"mean","BCCDAADDABCEEEDCACDB"
"1647","20191647","µ¾»¨°¶",37.5,"rear","BCEDEEAAABCBCABBAECB"
"1648","20191648","¼yªL±M",87.5,"front","BCCDEEAEABCDAEDAACDB"
"1649","20191649","½t»¨³Í",31.25,"bottom","AEEDEEDBDEACBDDDACDB"
"1650","20191650","ªL«í¤¯",37.5,"rear","BBCDECDECBDDCCBDCEDB"
"1651","20191651","©É¥òÁÂ",31.25,"bottom","DCEDECBEDDBDAEEEACAB"
"1652","20191652","§u­³¤å",43.75,"rear","BDBBEEEDEBCDEECCACDD"
"1653","20191653","¬Ó¹ÚªL",50,"rear","CCCDEEDEDBCCBDDADAAB"
"1654","20191654","ÂÅ¬ãºa",50,"rear","ECCDDDDEDBCAEEDAEDDC"
"1655","20191655","·¨©ý¿Ä",25,"bottom","DEAAEADDDBCCEDCAACCC"
"1656","20191656","«³«³¼B",0,"bottom","********************"
"1657","20191657","³¢±l¤ý",81.25,"front","BACDEEDEABCDEEDDACCB"
"1658","20191658","ªÖ«íªL",75,"mean","BCCCEEBEEBCBEEDAACDB"
"1659","20191659","´­¦w¸s",43.75,"rear","CCCCDEEEACCDEADAEBDE"
"1660","20191660","ªÃ¿Î±ç",75,"mean","ACCDEEDECDCDEEDAACCB"
"1661","20191661","¬f¶À¨|",62.5,"mean","BCCDEABEADEDEEAEACDB"
"1662","20191662","°·¶À´¼",87.5,"front","BCCDEEDBABCDEEDBACDB"
"1663","20191663","¼y§»¥à",0,"bottom","********************"
"1664","20191664","´­§õ§g",37.5,"rear","BCBCCEBBDECCEEDCACEB"
"1665","20191665","¤ý´¿¤¯",87.5,"front","BCCDEADEABCDEEDABCDB"
"1666","20191666","¬M¦¨­õ",43.75,"rear","CCCCBEDEABCADDDEECDE"
"1667","20191667","¸­¯q¹Å",41.25,"rear","*DCDB*DC*BCEEEEBBCDB"
"1668","20191668","¤lµ¾ëÞ",37.5,"rear","DBAAEEDBABBEEEDBACAD"
"1669","20191669","¤¯¶À§õ",18.75,"bottom","BBABBADEDBCCEBEDCDEB"
"1670","20191670","¼y«Ø¿Î",75,"mean","BDCDEEDCABCDEEDAECCB"
"1671","20191671","¸s½±©ú",62.5,"mean","BCADDEBBABCBEEDAACDD"
"1672","20191672","¤ý«í¤l",62.5,"mean","BCCDEE*EACCDE****BDB"
"1673","20191673","¼©ºa³¯",87.5,"front","BCCDEECEABCDEEEAACDB"
"1674","20191674","¹Å­§«h",12.5,"bottom","DECDEDABAEAEBEACCBBB"
"1675","20191675","¥à®}¹©",62.5,"mean","BCEDEDDEBBCDDCDAAEDB"
"1676","20191676","´_¬f¼Ý",75,"mean","BCCDEEDEABCDECACACDC"
"1677","20191677","³°¸â±ç",100,"top","BCCDEEDEABCDEEDAACDB"
"1678","20191678","ªL¹ùæX",0,"bottom","********************"
"1679","20191679","Ú]°·¦¨",0,"bottom","********************"
"1680","20191680","©y³\§»",100,"top","BCCDEEDEABCDEEDAACDB"
"1681","20191681","¾Ðëù­³",87.5,"front","CCCDEEDEADCDEEDAACDB"
"1682","20191682","¥à¦|¯³",28.75,"bottom","BC*DBC*A*CCBEBAADBDB"
"1683","20191683","¼ÝÁoªô",75,"mean","BCDDEADEDBCDEEDADCDB"
"1684","20191684","»F©M¯Î",70,"mean","CCADCEDEABCD*EEAACDB"
"1685","20191685","¼äÂ@¨|",37.5,"rear","ADCDEADEEECDEAEABEDA"
"1686","20191686","³Ç§»ÁÂ",37.5,"rear","EDEAEDDECBCDEEACAEAB"
"1687","20191687","ÄQ«HªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1688","20191688","¹ç­³»²",75,"mean","BCCDCEAEABCEEEDAACDA"
"1689","20191689","¤Ò¨L¦|",43.75,"rear","DCCDDEDCDBEDEBBAACEA"
"1690","20191690","¸ê©v§d",37.5,"rear","BCDAECDEDEADCEDADADE"
"1691","20191691","¨}³¯§»",75,"mean","BCCDEADEABADBEDAAEDB"
"1692","20191692","­õ¦t¤ý",87.5,"front","BCEDEEDEABCDDEDAACDB"
"1693","20191693","¨|Àd¦³",100,"top","BCCDEEDEABCDEEDAACDB"
"1694","20191694","¹Ú¦w³¹",18.75,"bottom","ECDEEDDEDEAEEABBBCCB"
"1695","20191695","©É§õ©¾",37.5,"rear","BCDDEECEACAACDACACDC"
"1696","20191696","ªl±ç«H",100,"top","BCCDEEDEABCDEEDAACDB"
"1697","20191697","³\ªLºa",87.5,"front","BCCDEADEABEDEEDAACDB"
"1698","20191698","»²§±¸s",75,"mean","ACCBEEDEABCCEECAACDB"
"1699","20191699","³¯¬À·_",62.5,"mean","BCCBDEEEABCDEBCAAEDB"
"1700","20191700","Â@«a¤l",75,"mean","BCCCEEDECBCDBEDAABDB"
"1701","20191701","ª@ÄQ­õ",72.5,"mean","BECDEEEEABCDE*D*AC*B"
"1702","20191702","µü°·¤å",43.75,"rear","BCCCEEEECBECEDDACCEC"
"1703","20191703","¬x³¯ªL",68.75,"mean","BCDDBEDEABCDBEEAACDA"
"1704","20191704","©É©yÅÇ",68.75,"mean","BCADEEDAABCDDEDAACBA"
"1705","20191705","²[¾§¬Õ",75,"mean","CCCDEEBEADCBEEDAACDB"
"1706","20191706","Áo»¨©ý",100,"top","BCCDEEDEABCDEEDAACDB"
"1707","20191707","ÂE´¼ªL",68.75,"mean","BCCDEEDEEBCDEEDAEBCC"
"1708","20191708","ªé«³Â×",81.25,"front","BDCDEEDBABCDEBDAACDB"
"1709","20191709","¼ä³¯³¯",0,"bottom","********************"
"1710","20191710","§d­õª@",37.5,"rear","EBADEEAEADDBAEEEACDB"
"1711","20191711","ëÞ¾§·ì",100,"top","BCCDEEDEABCDEEDAACDB"
"1712","20191712","«H½÷­õ",46.25,"rear","ACC**ED*BB*DE*DA*A*B"
"1713","20191713","¬f¨Î¦t",68.75,"mean","BBCBEEDEABADEEAACCDB"
"1714","20191714","Áo§»³¯",50,"rear","BACDEECECBCECECAAAEB"
"1715","20191715","©P§õ©y",100,"top","BCCDEEDEABCDEEDAACDB"
"1716","20191716","³Ó­õ³s",31.25,"bottom","ECCEBDBDABCABCDACBDB"
"1717","20191717","ªL¨Ø·¨",31.25,"bottom","BDEBCBDEDBCDDEEBECDD"
"1718","20191718","¤¯³¯¹ç",25,"bottom","BCCDBACDECEDEDDDBEDA"
"1719","20191719","¬F³°¤l",81.25,"front","BCCDEEDEABADCEDACCDB"
"1720","20191720","»FªL«a",93.75,"top","BCCDAEDEABCDEEDAACDB"
"1721","20191721","¤l¬Õ¬ã",77.5,"mean","BCE*EEDEABCDEEDAA*EB"
"1722","20191722","§»ëùÄ¬",87.5,"front","BCCDCCDEABCDEEDAACDB"
"1723","20191723","ÐAªl¼B",100,"top","BCCDEEDEABCDEEDAACDB"
"1724","20191724","¬x©¾½÷",75,"mean","BECDEDDEABCDEBBAACDB"
"1725","20191725","¥­§±¼B",75,"mean","BBCEEECEABCDEEDAACAB"
"1726","20191726","«Û­PªL",0,"bottom","********************"
"1727","20191727","½±³¯ªò",50,"rear","ACEDAADAEBCDDCDAACDB"
"1728","20191728","¼BëÞ³¯",75,"mean","BCDDEEDEABCBEEDAECAB"
"1729","20191729","®]ª@®m",68.75,"mean","BCBCECDEABCDEADCACDB"
"1730","20191730","®¶«ÅÂ@",0,"bottom","********************"
"1731","20191731","³\¯³¦³",100,"top","BCCDEEDEABCDEEDAACDB"
"1732","20191732","¬Õ¯ÎÄQ",87.5,"front","BCADEEDEABCDEEDAACDE"
"1733","20191733","Á¾ºa¼Ý",25,"bottom","EC*ECA**A*C*AEDAAAAA"
"1734","20191734","ªL´¼¶À",75,"mean","BDCDEEDEAACDEEDAAADE"
"1735","20191735","½²±i®õ",31.25,"bottom","DCDCEDBDBCBDEEDAACCC"
"1736","20191736","§õ¤åøÊ",75,"mean","BCCDEEAEACCEEEBAACDB"
"1737","20191737","³\·¡³ì",62.5,"mean","ACCEBEDEABCCEDDEACDB"
"1738","20191738","§ù©v§Ê",68.75,"mean","BCCDEADEABBDEADAECBB"
"1739","20191739","¨^­«»F",75,"mean","BC*DEE**AB*DEE*AACDB"
"1740","20191740","¦tÂ×ªL",0,"bottom","********************"
"1741","20191741","«T²[«Å",0,"bottom","********************"
"1742","20191742","¼B¶À¬Õ",87.5,"front","BCBDEEDEABCEEEDAACDB"
"1743","20191743","³\ªô¹©",37.5,"rear","ACCDDDDADBBDECEEECDB"
"1744","20191744","»Ê§ÊÄ£",93.75,"top","BCCEEEDEABCDEEDAACDB"
"1745","20191745","µ¾¼F½t",37.5,"rear","BCCDCAABBDBDEDBAACEB"
"1746","20191746","ºaªY¬Õ",87.5,"front","BBCDEEDAABCDEEDAACDB"
"1747","20191747","¤¯¸sªL",62.5,"mean","BCCAEEAEABCCCEDDACCB"
"1748","20191748","³¯¿Îµ¾",43.75,"rear","AEDEEECEABCDEBDABDDA"
"1749","20191749","»¨­õªl",32.5,"bottom","*B*B*EDEB*CDEC*BAC*D"
"1750","20191750","©Ó«a°¶",68.75,"mean","BCCDDEDEABCBEEBAAAEB"
"1751","20191751","³Ç¬f¼y",57.5,"rear","BCEBECDEEBCDEEDAB*DD"
"1752","20191752","Ã¹ªé³\",93.75,"top","BCCDEEDEABCDEEAAACDB"
"1753","20191753","´¼½÷ºa",75,"mean","DCCDEEDDABCDEEBAACBB"
"1754","20191754","³\³¯®a",77.5,"mean","B*CAEEDEDB*DEEDAACDB"
"1755","20191755","²[¸s°·",37.5,"rear","CCADEEBBCEDEEEEAACDD"
"1756","20191756","ÐAµü¾G",18.75,"bottom","BDDDEAEBACDCABDCECCB"
"1757","20191757","ªL±M³\",62.5,"mean","BCADEDDEADCDEEBEDCDB"
"1758","20191758","¨|§õ¼©",31.25,"bottom","CBCEBABEABCCCADAECDA"
"1759","20191759","°¶®¦¦p",56.25,"rear","BDDDCEDEABBDEEDACBDA"
"1760","20191760","ªL§gªL",50,"rear","BCDDEDBEAADAEEBAACBB"
"1761","20191761","«H©¾Á¾",0,"bottom","********************"
"1762","20191762","«Å¸­¬Õ",31.25,"bottom","EBCDDDBEBBEDDEEAECDD"
"1763","20191763","©ý·¶²ø",87.5,"front","BCCDEECEABCDEEDBACDB"
"1764","20191764","«H¹ç«a",68.75,"mean","BCEDEEDDABADEEDCACEB"
"1765","20191765","¥àÁÂ´I",43.75,"rear","CCCDEEDBABAEAECADCBC"
"1766","20191766","¤ý¼ï«Ø",62.5,"mean","BEBDCEDAABCDBEEAACDB"
"1767","20191767","¥¿¾G°·",100,"top","BCCDEEDEABCDEEDAACDB"
"1768","20191768","Þ±¥°ªô",75,"mean","BCAEEEDEABCAEEDAACDE"
"1769","20191769","¦|¥Ã¤Í",75,"mean","BCCDEDEEABCEAEDAACDB"
"1770","20191770","´¿³°°¶",68.75,"mean","BBBDEEDEABCDEAABACDB"
"1771","20191771","§õ³°¬x",87.5,"front","BCCDEEBEABCDAEDAACDB"
"1772","20191772","¬x§d¬f",43.75,"rear","BCDDABDEACBCEAEAAADB"
"1773","20191773","¦w¹F²M",68.75,"mean","BCCDEEDCABCBEDCABCDB"
"1774","20191774","®a¤¯³¯",100,"top","BCCDEEDEABCDEEDAACDB"
"1775","20191775","½±¨|­³",68.75,"mean","BCCBAEBEBDCDEEDAACDB"
"1776","20191776","ªL¾Gºa",100,"top","BCCDEEDEABCDEEDAACDB"
"1777","20191777","ªô­§³°",93.75,"top","BCCDEEBEABCDEEDAACDB"
"1778","20191778","§õÐw®}",81.25,"front","BCCDEBDEABCEEEDAACEB"
"1779","20191779","®m´¿¹Å",25,"bottom","DABDCADAEBDDBAADACDB"
"1780","20191780","Ú{©ý¬x",31.25,"bottom","ACEDEACEDCCEEAECCCDB"
"1781","20191781","±i«Ø¶v",68.75,"mean","BCCEEEDEBACDBEBAACDB"
"1782","20191782","ªò³\¦|",80,"mean","BCCDE*DEABCDEEDA***B"
"1783","20191783","¬FµÎ¼ä",68.75,"mean","BCCDEEBAACCDCECAACDB"
"1784","20191784","²ø¬x¨|",62.5,"mean","**CDEED**ECDEE*AACCB"
"1785","20191785","ªÖªYªL",25,"bottom","ABCEAEACCDCEEEDEADEB"
"1786","20191786","³s©ýÄP",81.25,"front","BDCAEEDEAACDEEDAACDB"
"1787","20191787","¹Å¤ý§õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1788","20191788","Ú]¹Å¿Ù",87.5,"front","BCCDDEDEABCDEADAACDB"
"1789","20191789","®m¯q«Û",37.5,"rear","EACDEEADADCEEEECEDDB"
"1790","20191790","½t°·©÷",56.25,"rear","BCEAEEDECDCAEEDCBCDB"
"1791","20191791","¼F¼©¤å",93.75,"top","BCCDEEDEABCAEEDAACDB"
"1792","20191792","±l´¿»T",81.25,"front","BCCDEEDEAECBEEDAADDB"
"1793","20191793","ºaÄPªL",75,"mean","BACDEADECBCDEEDDACDB"
"1794","20191794","®m¦|´ï",37.5,"rear","DBCDBADEABCDEBBEBABB"
"1795","20191795","¬Õ§õ»ö",100,"top","BCCDEEDEABCDEEDAACDB"
"1796","20191796","²ø¨}¹F",43.75,"rear","BECDEEBBABEDCCCADCCB"
"1797","20191797","©÷¨|³¹",0,"bottom","********************"
"1798","20191798","ªÃ¤l¤å",81.25,"front","BECAEEDEABCDEEDACCDB"
"1799","20191799","¬Ó¨Ø¹Ú",37.5,"rear","BCACEDDDAECEAEDDBCDE"
"1800","20191800","³¯ºaªL",81.25,"front","BCDDEECEAACDEEDAACDB"
"1801","20191801","¹Åºû®m",46.25,"rear","BDCDEABEA*CDEAD*DDDE"
"1802","20191802","¨}³\´¼",62.5,"mean","BECBEEDEBCADEEDBACDB"
"1803","20191803","©Ó¦|Ãý",75,"mean","BCCAEEDECBEDCEDAACDB"
"1804","20191804","¼Bªò®¶",81.25,"front","ECCDEEDEABBDEECAACDB"
"1805","20191805","ÃQ³¯¬x",31.25,"bottom","BABDABAEBBCDEDCACBDE"
"1806","20191806","¸â¼y§õ",100,"top","BCCDEEDEABCDEEDAACDB"
"1807","20191807","¿§¬R±M",62.5,"mean","BCCEEEDEAEDBEEDAABAB"
"1808","20191808","Àd¬x¬Ó",75,"mean","BEADEEDEABCDABDAACDB"
"1809","20191809","«Û½±¨L",37.5,"rear","CDCDADCAABCCEBCCACDB"
"1810","20191810","ªLªL¹ù",31.25,"bottom","BCCDECBCDBBACBEEACEB"
"1811","20191811","¬f­§©y",12.5,"bottom","EBABEDBCAEADEADBBDEB"
"1812","20191812","«Å³¯ªL",68.75,"mean","BCCDDDAEDBCDEEDAECDB"
"1813","20191813","¬ê¤¯«³",18.75,"bottom","EDBDBDBAAACADEAAAECB"
"1814","20191814","ªô½±¶À",75,"mean","BCCDCEDEABCDBDDAACBB"
"1815","20191815","½±øÊ¬Ó",100,"top","BCCDEEDEABCDEEDAACDB"
"1816","20191816","´_¾Ð²[",87.5,"front","ECCDEEDEABCDEEDEACDB"
"1817","20191817","¶À¼ïÁÂ",0,"bottom","********************"
"1818","20191818","½²ÄP¬x",87.5,"front","BCCDAEDEABCDEEDDACDB"
"1819","20191819","¼B¿Ä¾G",75,"mean","BCCDBBCEABDDEEDAACDB"
"1820","20191820","ªL¶À©P",93.75,"top","BCCDEEDEABCDEEDAACDC"
"1821","20191821","¶À¦wªl",31.25,"bottom","EACDEBBEBACAAEBAACBA"
"1822","20191822","¹çÁÂ«Û",87.5,"front","BCCDEEDEABCDEEAACCDB"
"1823","20191823","¶À®a½÷",0,"bottom","********************"
"1824","20191824","ª@¦³ªÖ",50,"rear","BCCDAEDCEACDBAAAACCB"
"1825","20191825","µ¾°·®¦",93.75,"top","BCCEEEDEABCDEEDAACDB"
"1826","20191826","³¯¸­¬R",0,"bottom","********************"
"1827","20191827","Ä£·¶¿«",68.75,"mean","CCCDEEDEABBECEDCACDB"
"1828","20191828","§õÐA¨L",25,"bottom","DECEEBCEBEBEEEEBADDB"
"1829","20191829","ªô³\³¯",0,"bottom","********************"
"1830","20191830","§d¬x±M",75,"mean","BCCDECDEADCDEEDAAEAB"
"1831","20191831","§Ê®a³¹",81.25,"front","BCCDAEDEBCCDEEDAACDB"
"1832","20191832","®¦ªô§d",68.75,"mean","DBCDEEECABCDEBDAACDB"
"1833","20191833","¦p¶ÀªL",50,"rear","BDCEEADEAADDAEBAAADB"
"1834","20191834","³¯¶§µü",25,"bottom","CCCDEEDBEEDDBAEBCEEB"
"1835","20191835","½÷·×ªL",87.5,"front","BCCDEEDEABCDEBDCACDB"
"1836","20191836","®a¥ò¸â",62.5,"mean","CCDDDEDAABCDCEDADCDB"
"1837","20191837","§õ¥°ªL",100,"top","BCCDEEDEABCDEEDAACDB"
"1838","20191838","«hªL±ê",62.5,"mean","BCCBEDEEACEDEEDAABDB"
"1839","20191839","¿à³\¾§",62.5,"mean","BCCDEADCABCBECDADCBB"
"1840","20191840","§õ®a³¯",37.5,"rear","CCDDBEBEECCDEDDAABBA"
"1841","20191841","·çªLªÃ",75,"mean","BCCDEEDEAACDEEEDACDA"
"1842","20191842","©sÃýíõ",37.5,"rear","BCBEDCCCACCEEBDAACAB"
"1843","20191843","´¼¦³ªÃ",68.75,"mean","DCDDEEDEBBEDEEDAACBB"
"1844","20191844","¦t¤å³s",56.25,"rear","DCCDEEBCCBDDEEDCBCDB"
"1845","20191845","©s§õºa",81.25,"front","BBCDEECEABCDEEDAACCB"
"1846","20191846","¼ï«a»¨",37.5,"rear","CACDBADCAECBEEDAADCD"
"1847","20191847","§ÓªL³¯",37.5,"rear","BACCEEDEAABCCDAACBDB"
"1848","20191848","¶v¶ÀÂÅ",75,"mean","BCBDEECEABADEECAACDB"
"1849","20191849","Ä¬¬À³¢",43.75,"rear","BDCCCEDEADDDDCDAEDDB"
"1850","20191850","³\ÄQ³¢",93.75,"top","BCCDEEDEABCDEEDAACEB"
"1851","20191851","¾§°ê­§",18.75,"bottom","AB**B*AEDDCEEE**DEDB"
"1852","20191852","«T´¼³¯",0,"bottom","********************"
"1853","20191853","Ã¹½²Ú]",93.75,"top","CCCDEEDEABCDEEDAACDB"
"1854","20191854","Â@®¦³\",25,"bottom","DECDCAADDBCCBEEAACCD"
"1855","20191855","§±¬Óíõ",50,"rear","BCAAEADEABCDEEEEDBBB"
"1856","20191856","»¨¸­¨}",81.25,"front","BCEDDEDBABCDEEDAACDB"
"1857","20191857","ÄQ¨|©É",93.75,"top","BCCDEEDEAACDEEDAACDB"
"1858","20191858","³s¦³¶À",100,"top","BCCDEEDEABCDEEDAACDB"
